country,countryname,edate,e101_structure,e102_structure,e103_structure,e104_structure,e105_structure,e106_structure,e107_structure,e108_structure,e109_structure,e110_structure,e201_structure,e202_structure,e203_structure,e204_structure,e301_structure,e302_structure,e303_structure,e304_structure,e305_structure,e401_structure,e402_structure,e403_structure,e404_structure,e405_structure,e406_structure,e407_structure,e408_structure,e409_structure,e410_structure,e411_structure,e412_structure,e413_structure,e414_structure,e415_structure,e416_structure,e501_structure,e502_structure,e503_structure,e504_structure,e505_structure,e506_structure,e507_structure,e601_structure,e602_structure,e603_structure,e604_structure,e605_structure,e606_structure,e607_structure,e608_structure,e701_structure,e702_structure,e703_structure,e704_structure,e705_structure,e706_structure
15,Iceland,1963-06-09,-1,0,-1,1,-1,-1,-1,-1,1,1,0,1,-1,1,1,-1,0,-1,0,1,0,-1,-1,0,-1,1,-1,0,0,0,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,0,1,0,1,-1,1,1,0,0,-1,0,-1,0,0,0
15,Iceland,1967-06-11,-1,0,-1,1,-1,-1,-1,-1,1,1,0,1,-1,1,1,-1,0,-1,0,1,0,-1,-1,0,-1,1,0,0,0,0,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,0,1,0,1,-1,1,1,0,0,-1,0,-1,0,0,0
15,Iceland,1971-06-13,-1,0,-1,1,-1,-1,-1,-1,1,1,0,1,-1,1,1,-1,0,-1,0,1,0,-1,-1,0,-1,1,0,0,0,0,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,0,1,0,1,-1,1,1,0,0,-1,0,-1,0,0,0
15,Iceland,1974-06-30,-1,0,-1,1,-1,-1,0,-1,1,1,0,1,-1,1,1,-1,0,-1,0,1,0,-1,-1,0,-1,1,0,0,0,0,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,0,1,0,1,-1,0,1,0,0,-1,0,-1,0,0,0
15,Iceland,1978-06-25,-1,0,-1,1,-1,-1,0,-1,1,1,0,1,-1,1,1,-1,0,-1,0,1,0,-1,-1,0,-1,1,0,0,0,0,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,0,1,0,1,-1,0,1,0,0,-1,0,-1,0,0,0
15,Iceland,1979-12-02,-1,0,-1,1,-1,-1,0,-1,1,1,0,1,-1,1,1,-1,0,-1,0,1,0,-1,-1,0,-1,1,0,0,0,0,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,0,1,0,1,-1,0,1,0,0,-1,0,-1,0,0,0
15,Iceland,1983-04-23,-1,0,-1,1,-1,-1,0,-1,1,1,0,1,-1,1,1,-1,0,-1,0,1,0,-1,-1,0,-1,1,0,0,1,1,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,0,1,0,1,-1,0,1,0,0,-1,0,-1,0,-1,-1
15,Iceland,1987-04-25,-1,0,-1,1,-1,-1,0,-1,1,1,0,1,-1,1,1,-1,0,-1,0,1,0,0,-1,0,-1,1,0,0,1,1,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,0,1,0,1,-1,0,1,0,0,-1,0,-1,0,-1,-1
15,Iceland,1991-04-20,-1,0,-1,1,-1,-1,0,-1,1,1,0,1,-1,1,1,-1,0,-1,0,1,0,0,-1,0,-1,1,0,0,1,1,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,0,1,0,1,-1,0,1,0,0,-1,0,-1,0,-1,-1
15,Iceland,1995-04-08,-1,0,-1,1,-1,-1,0,-1,1,1,0,1,-1,1,1,-1,0,-1,0,1,1,0,-1,0,-1,1,0,0,1,1,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,0,1,0,1,-1,0,1,0,0,-1,0,-1,0,-1,-1
15,Iceland,1999-05-08,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,0,-1,0,1,1,0,-1,0,1,1,0,0,1,1,-1,-1,1,-1,-1,0,0,-1,-1,0,0,0,1,0,1,-1,0,1,0,0,-1,0,-1,1,-1,-1
15,Iceland,2003-05-10,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,0,-1,0,1,1,0,-1,0,1,1,0,0,1,1,-1,-1,1,-1,-1,0,0,-1,-1,0,0,0,1,0,1,-1,0,1,0,0,-1,0,-1,1,-1,-1
15,Iceland,2007-05-12,-1,0,-1,1,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,0,-1,1,1,-1,-1,1,0,-1,-1,-1,-1,0,1,0,-1,1,0,1,-1,0,1,0,0,-1,1,0,0,0,-1
15,Iceland,2009-04-25,-1,0,-1,1,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,0,-1,1,1,-1,-1,1,0,-1,-1,-1,-1,0,1,0,-1,1,0,1,-1,0,1,0,0,-1,1,0,0,0,-1
15,Iceland,2013-04-27,-1,0,-1,1,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,0,-1,1,1,-1,-1,1,0,-1,-1,-1,-1,0,1,0,-1,1,0,1,-1,0,1,0,0,-1,1,0,0,0,-1
22,Netherlands,1946-05-17,1,-1,1,1,-1,-1,-1,0,-1,0,0,-1,1,-1,0,1,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,0,-1,1,0,1,1,1,0,-1,1,1,1,-1,0
22,Netherlands,1948-07-07,1,-1,1,1,-1,-1,-1,0,-1,0,0,-1,1,-1,0,1,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,0,-1,1,0,1,1,1,0,-1,1,1,1,-1,0
22,Netherlands,1952-06-25,1,-1,1,1,-1,-1,-1,0,-1,0,0,-1,1,-1,0,1,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,0,-1,1,0,1,1,1,0,-1,1,1,1,-1,0
22,Netherlands,1956-06-13,1,-1,1,1,-1,-1,-1,0,-1,0,0,-1,1,-1,0,1,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,0,-1,1,0,1,1,1,0,-1,1,1,1,-1,0
22,Netherlands,1959-03-12,1,-1,1,1,-1,-1,-1,0,-1,0,0,-1,1,-1,0,1,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,0,-1,1,0,1,1,1,0,-1,1,1,1,-1,0
22,Netherlands,1963-05-15,1,-1,1,1,-1,-1,-1,0,-1,0,0,-1,1,-1,0,1,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,0,-1,1,0,1,1,1,0,-1,1,1,1,-1,0
22,Netherlands,1967-02-15,1,-1,1,1,-1,-1,-1,0,-1,0,0,-1,1,-1,0,1,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,0,-1,1,0,1,1,1,0,-1,1,1,1,-1,0
22,Netherlands,1971-03-28,1,-1,1,1,-1,-1,-1,0,-1,0,0,-1,1,-1,0,1,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,0,-1,1,-1,1,1,1,0,-1,1,1,1,-1,0
22,Netherlands,1972-11-29,1,-1,1,1,-1,-1,-1,0,-1,0,0,-1,1,-1,0,1,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,0,-1,1,-1,1,1,1,0,-1,1,1,1,-1,0
22,Netherlands,1977-05-25,1,-1,1,1,-1,-1,-1,1,-1,0,0,-1,1,-1,1,0,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,1,0,1,1,0,0,-1,1,1,1,-1,0
22,Netherlands,1981-05-26,1,-1,1,1,-1,-1,-1,1,-1,0,0,-1,1,-1,1,0,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,1,0,1,1,0,0,-1,1,1,1,-1,0
22,Netherlands,1982-09-08,1,-1,1,1,-1,-1,-1,1,-1,0,0,-1,1,-1,1,0,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,1,0,1,1,0,0,-1,1,1,1,-1,0
22,Netherlands,1986-05-21,1,-1,1,1,-1,-1,-1,1,-1,0,0,-1,1,-1,1,0,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,1,0,1,1,0,0,-1,1,1,1,-1,0
22,Netherlands,1989-09-06,1,-1,1,1,-1,-1,-1,1,-1,-1,0,-1,1,-1,1,0,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,1,0,1,1,0,0,-1,1,1,1,-1,0
22,Netherlands,1994-05-03,1,-1,1,1,-1,-1,-1,1,-1,-1,0,-1,1,-1,1,0,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,1,0,1,1,0,0,-1,1,1,1,-1,0
22,Netherlands,1998-05-06,1,-1,1,1,-1,-1,-1,1,-1,-1,0,-1,1,-1,1,0,1,0,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,1,0,1,1,0,0,-1,1,1,1,-1,0
22,Netherlands,2002-05-15,1,-1,1,1,-1,-1,-1,1,-1,-1,0,-1,1,-1,1,0,1,0,0,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,1,0,1,1,0,1,-1,1,1,1,-1,0
22,Netherlands,2003-01-22,1,-1,1,1,-1,-1,-1,1,-1,-1,0,-1,1,-1,1,0,1,0,0,1,1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,0,0,0,-1,1,0,1,1,0,1,-1,1,1,1,-1,0
22,Netherlands,2006-11-22,1,0,-1,1,-1,-1,-1,0,-1,1,-1,-1,1,-1,-1,0,1,1,0,1,1,-1,0,-1,0,1,0,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,1,0,0,1,-1,1,1,0,-1,-1
22,Netherlands,2010-06-09,1,0,-1,1,-1,-1,-1,0,-1,1,-1,-1,1,-1,-1,0,1,1,0,1,1,-1,0,-1,0,1,0,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,1,0,0,1,-1,1,1,0,-1,-1
23,Luxembourg,1945-10-21,-1,-1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,0,0,0,1,-1,0,1,1,-1,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,0,0,1,1,-1,0,1,0,0,0
23,Luxembourg,1948-06-06,-1,-1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,0,0,0,1,-1,0,1,1,-1,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,0,0,1,1,-1,0,1,0,0,0
23,Luxembourg,1951-06-03,-1,-1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,0,0,0,1,-1,0,1,1,-1,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,0,0,1,1,-1,0,1,0,0,0
23,Luxembourg,1954-05-30,-1,-1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,0,0,0,1,-1,0,1,1,-1,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,0,0,1,1,-1,0,1,0,0,0
23,Luxembourg,1959-02-01,-1,-1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,0,0,0,1,-1,0,1,1,-1,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,0,0,1,1,-1,0,1,0,0,0
23,Luxembourg,1964-06-07,-1,-1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,0,0,0,1,-1,0,1,1,-1,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,0,0,1,1,-1,0,1,0,0,0
23,Luxembourg,1968-12-15,-1,-1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,0,0,0,1,-1,0,1,1,-1,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,0,0,1,1,-1,0,1,0,0,0
23,Luxembourg,1974-05-26,-1,-1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,0,0,0,1,-1,0,1,1,-1,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,0,0,1,1,-1,0,1,0,0,0
23,Luxembourg,1979-06-10,-1,-1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,0,0,0,1,-1,0,1,1,0,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,0,0,1,1,-1,0,1,0,0,0
23,Luxembourg,1984-06-17,-1,-1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,-1,0,0,1,-1,0,1,1,0,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,1,0,1,1,-1,0,1,0,0,0
23,Luxembourg,1989-06-18,-1,-1,-1,0,0,-1,0,1,-1,-1,-1,1,-1,-1,0,0,1,-1,0,1,1,0,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,1,0,1,1,-1,0,1,0,0,0
23,Luxembourg,1994-06-12,-1,-1,-1,0,0,-1,0,1,-1,-1,-1,1,0,-1,0,0,1,-1,0,1,1,0,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,1,0,1,1,-1,0,1,0,0,0
23,Luxembourg,1999-06-13,-1,-1,-1,0,0,-1,0,1,-1,-1,-1,1,0,-1,0,0,1,-1,0,1,1,0,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,1,0,1,1,-1,0,1,0,0,0
23,Luxembourg,2004-06-13,0,0,0,0,-1,-1,0,-1,-1,-1,0,-1,0,1,0,0,1,1,0,1,1,0,0,0,0,-1,0,0,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,1,-1,0,1,-1,1,-1,1,1,1,1,-1,1,1,0,0,0
23,Luxembourg,2009-06-07,0,0,0,0,-1,-1,0,-1,-1,-1,0,-1,0,1,0,0,1,1,0,1,1,0,0,0,0,-1,0,0,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,1,-1,0,1,-1,1,-1,1,1,1,1,-1,1,1,0,0,0
23,Luxembourg,2013-10-20,0,0,0,0,-1,-1,0,-1,-1,-1,0,-1,0,1,0,0,1,1,0,1,1,0,0,0,0,-1,0,0,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,1,-1,0,1,-1,1,-1,1,1,1,1,-1,1,1,0,0,0
31,France,1946-11-10,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1951-06-17,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1956-01-02,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1958-11-23,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1962-11-18,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1967-03-05,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1968-06-23,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1973-03-04,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1978-03-12,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1981-06-14,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1986-03-16,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1988-06-05,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1993-03-21,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,0,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,1997-05-25,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,0,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,2002-06-09,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,0,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,2007-06-10,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,0,1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,-1,-1
31,France,2012-06-10,1,1,-1,1,-1,-1,-1,0,1,1,0,-1,-1,0,1,1,1,-1,0,1,0,-1,0,0,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,0,0,0,1
32,Italy,1946-06-02,-1,0,-1,0,-1,0,-1,1,-1,-1,0,-1,0,1,0,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,1,0,0,0,-1,0,-1,1,0,1,-1,0
32,Italy,1948-04-18,-1,0,-1,0,-1,0,-1,1,-1,-1,0,-1,0,1,0,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,1,0,0,0,-1,0,-1,1,0,1,-1,0
32,Italy,1953-06-07,-1,0,-1,0,-1,0,-1,1,-1,-1,0,-1,0,1,0,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,1,0,0,0,-1,0,-1,1,0,1,-1,0
32,Italy,1958-05-25,-1,0,-1,0,-1,0,-1,1,-1,-1,0,-1,0,1,0,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,1,0,0,0,-1,0,-1,1,0,1,-1,0
32,Italy,1963-04-28,-1,0,-1,0,-1,0,-1,1,-1,-1,0,-1,0,1,0,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,1,0,0,0,-1,0,-1,1,0,1,-1,0
32,Italy,1968-05-19,-1,0,-1,0,-1,0,-1,1,-1,-1,0,-1,0,1,0,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,1,0,0,0,-1,0,-1,1,0,1,-1,0
32,Italy,1972-05-07,-1,0,-1,0,-1,0,-1,1,-1,-1,0,-1,0,1,0,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,1,0,0,0,-1,0,-1,1,0,1,-1,0
32,Italy,1976-06-20,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,0,-1,0,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,1,0,0,0,-1,0,-1,1,0,1,-1,0
32,Italy,1979-06-03,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,0,-1,0,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,1,0,0,0,-1,0,-1,1,-1,1,-1,0
32,Italy,1983-06-26,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,0,-1,1,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,1,0,0,0,-1,0,-1,1,-1,1,-1,0
32,Italy,1987-06-14,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,0,-1,1,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,1,0,0,0,-1,0,-1,1,-1,1,-1,0
32,Italy,1992-04-06,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,0,-1,1,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,0,0,-1,1,0,0,0,-1,1,-1,1,-1,1,-1,0
32,Italy,1994-03-28,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,0,-1,1,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,0,0,-1,1,0,1,1,-1,0,-1,1,-1,1,-1,0
32,Italy,1996-04-21,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,0,-1,1,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,0,0,-1,1,0,1,1,-1,0,-1,1,-1,1,-1,0
32,Italy,2001-05-13,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,0,-1,1,1,0,-1,-1,0,1,0,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,0,0,-1,1,0,0,0,-1,1,-1,1,-1,1,-1,0
32,Italy,2006-04-10,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,0,0,1,1,1,0,-1,0,1,1,0,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,0,0,1,1,0,1,-1,1,-1,0,-1,-1
32,Italy,2008-04-13,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,0,0,1,1,1,0,-1,0,1,1,0,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,0,0,1,1,0,1,-1,1,-1,0,-1,-1
32,Italy,2013-02-24,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,0,0,1,1,1,0,-1,0,1,1,0,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,0,0,1,1,0,1,-1,1,-1,0,-1,-1
33,Spain,1977-06-15,1,0,-1,-1,-1,-1,-1,0,1,-1,-1,-1,0,0,0,1,1,0,-1,1,1,1,0,0,1,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,-1,0,1,-1,0,1,0,1,-1,1,-1,0,1,-1,0,1,1,-1,-1
33,Spain,1979-03-01,1,0,-1,-1,-1,-1,-1,0,1,-1,-1,-1,0,0,0,1,1,0,-1,1,1,1,0,0,1,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,-1,0,1,-1,0,1,0,1,-1,1,-1,0,1,-1,0,1,1,-1,-1
33,Spain,1982-10-28,1,0,-1,1,-1,-1,-1,0,1,-1,-1,-1,0,0,0,1,1,0,-1,1,1,1,0,0,1,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,-1,0,1,-1,0,1,0,1,-1,1,-1,0,1,-1,0,1,1,-1,-1
33,Spain,1986-06-22,1,0,-1,1,-1,0,-1,0,1,-1,-1,-1,0,0,0,1,1,0,-1,1,1,1,0,0,1,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,-1,0,1,-1,0,1,0,1,-1,1,-1,0,1,-1,0,1,1,-1,-1
33,Spain,1989-10-29,1,0,-1,1,-1,0,-1,0,1,-1,-1,-1,0,0,0,1,1,0,-1,1,1,1,0,0,1,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,-1,0,1,-1,0,1,0,1,-1,1,-1,0,1,-1,0,1,1,-1,-1
